zcr,spectral_centroid,onset_env_mean,onset_env_std,tempogram_mean,tempogram_std,tempo_mean,chroma_stft_mean,chroma_stft_std,chroma_cqt_mean,chroma_cqt_std,chroma_cens_mean,chroma_cens_std,mfcc_mean,mfcc_std,label,file_path,class_name
0.0347135386025544,1200.2753788845366,1.2086558000740122,1.901194826049249,0.0992296170824612,0.152680993102026,103.359375,0.4262911167503324,0.2797908993157858,0.4590699997867352,0.2583381443286813,0.2397198496057859,0.1608344709432066,-5.8739501920633845,80.10934804586482,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_0.wav",good
0.0241355565975199,1869.012725694989,1.46680605774976,2.050309095750153,0.1183448104506226,0.1697774515403679,129.19921875,0.4885915465413805,0.2727600016129806,0.4245597331147605,0.2594038853018142,0.2301760138627946,0.1742192180905064,2.5125844326273645,66.616850960766,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_1.wav",good
0.0395336456370989,4000.924528569192,1.5596524599456143,1.946399757736469,0.1390544222497195,0.1775998300708937,132.51201923076923,0.7096009962181832,0.2136063625753009,0.5274279897724669,0.2748756386010323,0.2496668497561589,0.1449130686992852,3.921262336515096,55.244582467841546,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_10.wav",good
0.026806507131899,3617.792418994064,1.7980197151911168,2.9344489428633502,0.1091993832168918,0.1770466702065478,132.51201923076923,0.6273585689520175,0.2555728373649621,0.6257890654148103,0.2676386937661744,0.2597382648198447,0.1259736761519075,1.5242771098608905,70.80793829705787,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_11.wav",good
0.0335674057866983,3772.928792069941,2.265971789674274,3.668817662630324,0.0983975790586783,0.1815756157879455,107.666015625,0.6492993670558286,0.249167253720019,0.7000148239101648,0.1971623987527271,0.2757294882288227,0.0854785510356428,1.272552421015963,63.10991425164734,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_12.wav",good
0.0547541080257263,3731.8874880329577,1.877667902389751,2.673322600321568,0.1156319246917647,0.1735988795775224,132.51201923076923,0.6186091913985332,0.2626130212814669,0.6034551279941791,0.205111521168772,0.2704221024164959,0.1010208880561971,-1.4752880623393707,57.139274684564654,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_13.wav",good
0.0452806866416444,3378.974646993613,1.8466199319946637,2.5547083765310443,0.1161988096321375,0.1697668352018128,132.51201923076923,0.6070952574026119,0.2717626448716095,0.6449346183179286,0.1890367672015767,0.2710290340853418,0.0993810646493042,1.2406939100249277,55.648811307303205,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_14.wav",good
0.0613363722187886,3628.306957516094,1.7061825022425778,2.601904087756393,0.1093609823836193,0.1575348311559816,132.51201923076923,0.592459783823483,0.3086862300583655,0.5396659341490996,0.2472274690328871,0.2611773011224953,0.1229623955343412,-0.383584734389111,56.56997680539122,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_15.wav",good
0.0579004932981842,3681.8085370251865,1.9633896040840224,3.331511383395209,0.0927249407155653,0.1431237984545745,89.10290948275862,0.6363359438349757,0.2918606107112183,0.5473990844046289,0.2399085303938422,0.2633543910746752,0.1182277380127369,0.7185865899409053,64.38058046029062,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_16.wav",good
0.0756435060830199,4800.707095421736,1.996609849143236,3.2566800750295,0.1178478301940363,0.1727681322537554,135.99917763157896,0.5715730955960759,0.304768741830741,0.5540312415831535,0.2416220179481379,0.2637703630758259,0.1172967557091822,-2.595691055195557,58.62463255477754,1,"datasets\Main Phase - RA Mix, Good Transitions\good_transition_17.wav",good
