zcr,spectral_centroid,onset_env_mean,onset_env_std,tempogram_mean,tempogram_std,tempo_mean,chroma_stft_mean,chroma_stft_std,chroma_cqt_mean,chroma_cqt_std,chroma_cens_mean,chroma_cens_std,mfcc_mean,mfcc_std,label,file_path,class_name
0.07320713273134268,3117.5814030160223,2.429477827134578,3.360524085318025,0.12284549602695627,0.17706390824600685,135.99917763157896,0.5287052275577486,0.2796344446043687,0.3596642744373419,0.2653776833436602,0.2313074023192925,0.17271426968900447,6.130250512631305,33.39488155214054,1,/Volumes/Bitch/datasets/djmix_dataset_partition/1_RA.1000Bicep_120_8.flac,good
0.1559622660477196,3487.099779831388,1.2203623625722313,1.2638473042977214,0.16719777693261811,0.19154373467267474,135.99917763157896,0.5473227933851788,0.26953585337322117,0.42451406467492836,0.2762736323472925,0.22918360334884572,0.17552267460684587,0.747824652017603,29.29799481079964,1,/Volumes/Bitch/datasets/djmix_dataset_partition/1_RA.1000Bicep_120_0.flac,good
0.07097964548726038,2922.7397094082203,1.7182237209843028,1.7200306409366373,0.17366173831980072,0.19952082617780825,135.99917763157896,0.5914112470816218,0.2537814689139571,0.4982203106010312,0.26150171000947653,0.2510795957610191,0.14245128977770344,7.905495352365257,24.33392566982597,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_120_9.flac,bad
0.11080356069808064,3241.119652866591,1.8259393508541009,2.1183537087953743,0.16886027728826944,0.21106922725392094,135.99917763157896,0.5104656226339243,0.2761100303283249,0.4954830863170294,0.2697466592796819,0.25246075750082714,0.13998892540259392,7.153547525921684,22.672756217467438,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_120_16.flac,bad
0.08302670605202132,3183.003730079648,2.0320577028916786,2.3870515253704676,0.13598978908470405,0.19193431203326175,135.99917763157896,0.6676377199628171,0.2195433980855627,0.5586403324802178,0.2289239942759737,0.26088118135530663,0.12358941114542045,8.77088189187828,21.403355397227806,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_55.flac,bad
0.08038119540799821,3188.9000981301133,1.9751255526250637,2.3144397416330924,0.1500596214495918,0.18520495306863802,135.99917763157896,0.41060977616354644,0.28103676178323783,0.3834907709911871,0.2666762434322691,0.23526891120223772,0.16727783098600157,5.342572764753099,31.371965059639038,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_22.flac,bad
0.050922300596524854,2525.5771495517142,1.985387364759949,2.0816123579831505,0.16018094574535388,0.20259308486947625,135.99917763157896,0.654453032702915,0.23536548737727125,0.6333305447663193,0.20992148918209846,0.2693778689940423,0.10377329641930079,10.409475733062607,24.087573952825593,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_39.flac,bad
0.10023310728074764,3181.5110199274527,1.7884520300960993,1.9817509609661363,0.1485220242644021,0.19913542050493682,135.99917763157896,0.5606553829888384,0.25973077398393113,0.47620736057961394,0.24791272371448966,0.25012804492675134,0.14411555955726427,6.264263663261382,22.729508371203224,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_49.flac,bad
0.09038878424424564,2972.1721650765676,1.1041219189140266,0.6066166483517451,0.2500452799863102,0.28059480903433526,135.99917763157896,0.5254464464202538,0.24537925490166196,0.42986791484154974,0.2572521158814897,0.23363728693069064,0.16954925980577668,10.632786659723616,17.25826060441677,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_84.flac,bad
0.08742732404330776,2871.3636420018875,1.927189288006363,1.9302618551125466,0.16884156646107373,0.19684297508148452,135.99917763157896,0.5780045792189646,0.25643097092295236,0.5078237826969105,0.24285277593850174,0.2573901386557078,0.13070443694787345,8.033726560615433,25.00252971020935,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_10.flac,bad
0.057714460210008194,3011.207976762543,1.8415463393966411,2.058870663595745,0.1466979696132494,0.17360974263612955,135.99917763157896,0.6117121375582043,0.22955872016174106,0.4423001321699178,0.2601364689360858,0.23755364014449376,0.16401707667251797,10.433236602988403,21.918635773921952,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_33.flac,bad
0.08158301310056872,3182.16834857518,1.6911108864690452,1.651919351850601,0.16848487367434486,0.20504338609855577,135.99917763157896,0.6300900069279721,0.23780955354271377,0.6552121426518026,0.2028865233161224,0.27146890094849524,0.0981731592585336,10.249389067912315,19.709328116727843,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_12.flac,bad
0.09008644017064299,3014.9393063902776,2.155693308518761,2.631915029784546,0.135655047732082,0.19266601977895284,135.99917763157896,0.5246192799191258,0.27503473701552544,0.5525332836182433,0.23733315892172852,0.26484948237352035,0.11483938788100713,3.927940029615245,23.512008301342952,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_64.flac,bad
0.1349376717692268,3520.111373479888,1.8591858462240236,2.1471395868857943,0.1390235080147054,0.19791759928041106,135.99917763157896,0.5764866485733777,0.2585567281018695,0.5513434485480443,0.2366282691438435,0.2586417092841275,0.12820998224980665,6.196218357944209,19.127071673335724,0,/Volumes/Bitch/datasets/djmix_dataset_partition/0_RA.1000Bicep_30_65.flac,bad
